ID,ak,mode,hour,budget
42_0389,736,car,17,75
42_0390,2155,car,17,75
42_0391,548,car,17,75
42_0399,4008,car,17,75
42_0407,325,car,17,75
42_0418,1170,car,17,75
42_0432,201,car,17,75
42_0434,183,car,17,75
42_0471,3139,car,17,75
42_0478,978,car,17,75
42_0490,1130,car,17,75
42_0498,1039,car,17,75
42_0510,267,car,17,75
42_0522,1308,car,17,75
42_0538,22039,car,17,75
42_0550,2417,car,17,75
42_0555,30400,car,17,75
42_0558,11,car,17,75
42_0578,3997,car,17,75
42_0581,5957,car,17,75
42_0582,5712,car,17,75
42_0589,350,car,17,75
45_599,23,car,17,75
45_600,456,car,17,75
45_645,7986,car,17,75
45_655,1,car,17,75
45_665,1290,car,17,75
45_679,15943,car,17,75
45_686,1067,car,17,75
45_687,29279,car,17,75
45_696,2955,car,17,75
45_742,12990,car,17,75
46_0788,2326,car,17,75
46_0820,7,car,17,75
46_0859,7985,car,17,75
46_0866,4383,car,17,75
46_0873,69,car,17,75
46_0886,82,car,17,75
46_0893,5889,car,17,75
46_0894,913,car,17,75
46_0901,2553,car,17,75
46_0921,864,car,17,75
46_0926,13408,car,17,75
46_0928,1755,car,17,75
46_0932,2678,car,17,75
46_0935,1028,car,17,75
46_0945,621,car,17,75
46_0958,7095,car,17,75
46_0974,404,car,17,75
46_0975,441,car,17,75
46_0983,982,car,17,75
47_1014,2017,car,17,75
47_1025,619,car,17,75
47_1037,197,car,17,75
47_1040,1097,car,17,75
47_1046,104,car,17,75
47_1051,2048,car,17,75
47_1062,2351,car,17,75
47_1077,2143,car,17,75
47_1090,2418,car,17,75
47_1091,819,car,17,75
47_1121,4,car,17,75
47_1137,53,car,17,75
47_1141,4256,car,17,75
47_1181,1,car,17,75
48_1240,667,car,17,75
48_1244,1507,car,17,75
48_1298,1279,car,17,75
48_1299,4708,car,17,75
48_1302,12583,car,17,75
48_1304,18749,car,17,75
48_1338,153,car,17,75
48_1366,12544,car,17,75
48_1367,4080,car,17,75
48_1373,17,car,17,75
48_1374,605,car,17,75
49_1390,13116,car,17,75
49_1400,2698,car,17,75
49_1408,221,car,17,75
49_1411,803,car,17,75
49_1421,21657,car,17,75
49_1434,7886,car,17,75
49_1437,15416,car,17,75
49_1438,567,car,17,75
49_1444,3333,car,17,75
49_1459,3288,car,17,75
49_1479,155,car,17,75
49_1485,1249,car,17,75
49_1498,86,car,17,75
49_1507,10760,car,17,75
49_1511,37,car,17,75
49_1516,8,car,17,75
49_1529,769,car,17,75
49_1531,1624,car,17,75
49_1537,642,car,17,75
49_1538,6600,car,17,75
49_1554,1079,car,17,75
4_2242,3924,car,17,75
4_2243,2493,car,17,75
4_2248,3127,car,17,75
4_2251,2567,car,17,75
4_2253,13588,car,17,75
4_2276,471,car,17,75
4_2292,421,car,17,75
4_2293,7050,car,17,75
4_2296,3397,car,17,75
4_2298,3611,car,17,75
4_2299,1328,car,17,75
4_2312,1340,car,17,75
4_2315,3016,car,17,75
4_2326,169,car,17,75
4_2328,618,car,17,75
4_2332,30079,car,17,75
4_2334,11028,car,17,75
4_2338,2487,car,17,75
4_2339,17069,car,17,75
4_2345,6,car,17,75
4_2346,78,car,17,75
4_2349,7081,car,17,75
4_2350,366,car,17,75
4_2351,1859,car,17,75
4_2353,397,car,17,75
4_2364,767,car,17,75
4_2365,2,car,17,75
4_2369,23690,car,17,75
4_2370,72,car,17,75
4_2373,2769,car,17,75
4_2393,1632,car,17,75
4_2404,529,car,17,75
4_2410,1168,car,17,75
50_1591,28926,car,17,75
50_1594,182,car,17,75
50_1597,712,car,17,75
50_1624,13933,car,17,75
50_1631,12589,car,17,75
50_1641,12337,car,17,75
50_1643,1394,car,17,75
50_1647,260,car,17,75
50_1649,2586,car,17,75
50_1663,578,car,17,75
50_1670,20165,car,17,75
50_1682,527,car,17,75
50_1690,4647,car,17,75
50_1704,1219,car,17,75
50_1708,2058,car,17,75
50_1724,3215,car,17,75
50_1742,89,car,17,75
50_1744,270,car,17,75
50_1773,884,car,17,75
5_2419,134,car,17,75
5_2443,14721,car,17,75
5_2450,1199,car,17,75
5_2457,34532,car,17,75
5_2459,8722,car,17,75
5_2460,306,car,17,75
5_2461,452,car,17,75
5_2462,199,car,17,75
5_2472,240,car,17,75
5_2476,2039,car,17,75
5_2479,1303,car,17,75
5_2493,16433,car,17,75
5_2504,5962,car,17,75
5_2505,249,car,17,75
5_2506,2468,car,17,75
5_2507,1684,car,17,75
5_2508,283,car,17,75
5_2511,1,car,17,75
5_2514,3608,car,17,75
5_2520,172,car,17,75
5_2528,5187,car,17,75
5_2549,15885,car,17,75
5_2550,573,car,17,75
5_2551,642,car,17,75
5_2573,6,car,17,75
5_2576,1896,car,17,75
5_2580,1157,car,17,75
5_2586,39,car,17,75
6_2613,438,car,17,75
6_2617,7791,car,17,75
6_2619,12,car,17,75
6_2635,8073,car,17,75
6_2639,572,car,17,75
6_2665,1821,car,17,75
6_2667,5316,car,17,75
6_2670,756,car,17,75
6_2696,87,car,17,75
6_2697,23965,car,17,75
6_2698,1733,car,17,75
6_2701,2669,car,17,75
6_2721,1539,car,17,75
6_2731,717,car,17,75
6_2735,9140,car,17,75
6_2738,1778,car,17,75
6_2750,5438,car,17,75
6_2752,166,car,17,75
6_2766,391,car,17,75
6_2775,3733,car,17,75
6_2785,8551,car,17,75
7_2803,202,car,17,75
7_2812,16506,car,17,75
7_2825,896,car,17,75
7_2828,197,car,17,75
7_2831,289,car,17,75
7_2834,2366,car,17,75
7_2854,15601,car,17,75
7_2859,871,car,17,75
7_2877,2387,car,17,75
7_2908,509,car,17,75
7_2913,448,car,17,75
7_2916,351,car,17,75
7_2923,2915,car,17,75
7_2933,601,car,17,75
7_2941,5680,car,17,75
7_2965,6353,car,17,75
7_2972,1691,car,17,75
49_1393,0,car,17,75
42_0590,0,car,17,75
46_0806,0,car,17,75
48_1203,0,car,17,75
42_0591,0,car,17,75
42_0566,0,car,17,75
12_3379,0,car,17,75
42_0462,0,car,17,75
2_1952,0,car,17,75
5_2575,0,car,17,75
7_2870,0,car,17,75
2_1908,0,car,17,75
10_3154,0,car,17,75
13_3581,0,car,17,75
6_2610,0,car,17,75
42_0109,0,car,17,75
42_0416,0,car,17,75
45_619,0,car,17,75
2_1791,0,car,17,75
6_2777,0,car,17,75
10_3187,0,car,17,75
12_3280,0,car,17,75
46_0996,0,car,17,75
4_2287,0,car,17,75
6_2753,0,car,17,75
42_0127,0,car,17,75
42_0361,0,car,17,75
50_1698,0,car,17,75
4_2305,0,car,17,75
42_0202,0,car,17,75
5_2427,0,car,17,75
2_1990,0,car,17,75
16_4058,0,car,17,75
16_4076,0,car,17,75
2_1886,0,car,17,75
16_3838,0,car,17,75
13_3444,0,car,17,75
42_0325,0,car,17,75
48_1217,0,car,17,75
42_0149,0,car,17,75
14_3655,0,car,17,75
7_2889,0,car,17,75
49_1476,0,car,17,75
3_2032,0,car,17,75
42_0206,0,car,17,75
7_2875,0,car,17,75
12_3320,0,car,17,75
47_1049,0,car,17,75
49_1406,0,car,17,75
49_1583,0,car,17,75
13_3566,0,car,17,75
46_0823,0,car,17,75
4_2267,0,car,17,75
45_620,0,car,17,75
46_0963,0,car,17,75
4_2237,0,car,17,75
6_2680,0,car,17,75
5_2437,0,car,17,75
3_2189,0,car,17,75
47_1140,0,car,17,75
2_1876,0,car,17,75
13_3428,0,car,17,75
12_3254,0,car,17,75
2_1991,0,car,17,75
45_750,0,car,17,75
3_2126,0,car,17,75
48_1309,0,car,17,75
49_1517,0,car,17,75
46_0992,0,car,17,75
6_2611,0,car,17,75
4_2335,0,car,17,75
2_1878,0,car,17,75
5_2574,0,car,17,75
42_0232,0,car,17,75
12_3220,0,car,17,75
4_2265,0,car,17,75
42_0394,0,car,17,75
5_2593,0,car,17,75
13_3436,0,car,17,75
4_2235,0,car,17,75
5_2475,0,car,17,75
10_3166,0,car,17,75
48_1214,0,car,17,75
46_0802,0,car,17,75
46_0993,0,car,17,75
10_3022,0,car,17,75
7_2975,0,car,17,75
5_2469,0,car,17,75
16_3972,0,car,17,75
42_0310,0,car,17,75
4_2238,0,car,17,75
7_2880,0,car,17,75
47_1183,0,car,17,75
2_1866,0,car,17,75
16_4068,0,car,17,75
45_737,0,car,17,75
6_2661,0,car,17,75
10_3006,0,car,17,75
42_0091,0,car,17,75
16_3948,0,car,17,75
42_0186,0,car,17,75
3_2095,0,car,17,75
10_3167,0,car,17,75
6_2709,0,car,17,75
48_1205,0,car,17,75
4_2280,0,car,17,75
50_1667,0,car,17,75
12_3193,0,car,17,75
47_1167,0,car,17,75
47_1104,0,car,17,75
5_2455,0,car,17,75
3_2188,0,car,17,75
6_2756,0,car,17,75
4_2246,0,car,17,75
2_1811,0,car,17,75
42_0124,0,car,17,75
7_2919,0,car,17,75
50_1665,0,car,17,75
7_2896,0,car,17,75
42_0115,0,car,17,75
42_0512,0,car,17,75
47_1127,0,car,17,75
4_2407,0,car,17,75
3_2211,0,car,17,75
3_2093,0,car,17,75
3_2111,0,car,17,75
45_664,0,car,17,75
5_2546,0,car,17,75
12_3390,0,car,17,75
3_2124,0,car,17,75
49_1430,0,car,17,75
42_0179,0,car,17,75
45_626,0,car,17,75
42_0113,0,car,17,75
42_0173,0,car,17,75
3_2068,0,car,17,75
7_2804,0,car,17,75
46_0954,0,car,17,75
12_3378,0,car,17,75
10_3099,0,car,17,75
4_2270,0,car,17,75
42_0523,0,car,17,75
2_1796,0,car,17,75
2_2017,0,car,17,75
13_3416,0,car,17,75
2_1801,0,car,17,75
45_708,0,car,17,75
3_2080,0,car,17,75
13_3536,0,car,17,75
42_0130,0,car,17,75
4_2355,0,car,17,75
50_1767,0,car,17,75
4_2411,0,car,17,75
6_2705,0,car,17,75
42_0421,0,car,17,75
49_1540,0,car,17,75
5_2487,0,car,17,75
4_2342,0,car,17,75
10_3054,0,car,17,75
5_2531,0,car,17,75
46_0967,0,car,17,75
4_2286,0,car,17,75
7_2879,0,car,17,75
45_612,0,car,17,75
47_1086,0,car,17,75
42_0455,0,car,17,75
48_1267,0,car,17,75
49_1584,0,car,17,75
7_2847,0,car,17,75
49_1547,0,car,17,75
10_3152,0,car,17,75
3_2106,0,car,17,75
46_0855,0,car,17,75
47_1162,0,car,17,75
10_3021,0,car,17,75
6_2669,0,car,17,75
42_0097,0,car,17,75
4_2319,0,car,17,75
46_0863,0,car,17,75
42_0540,0,car,17,75
12_3240,0,car,17,75
4_2230,0,car,17,75
2_1957,0,car,17,75
4_2307,0,car,17,75
4_2414,0,car,17,75
6_2742,0,car,17,75
10_3144,0,car,17,75
45_712,0,car,17,75
46_0947,0,car,17,75
12_3285,0,car,17,75
2_1962,0,car,17,75
42_0002,0,car,17,75
12_3313,0,car,17,75
12_3317,0,car,17,75
46_0994,0,car,17,75
2_1852,0,car,17,75
4_2397,0,car,17,75
48_1359,0,car,17,75
42_0152,0,car,17,75
45_726,0,car,17,75
6_2758,0,car,17,75
45_638,0,car,17,75
50_1748,0,car,17,75
10_3063,0,car,17,75
46_0890,0,car,17,75
49_1478,0,car,17,75
12_3393,0,car,17,75
3_2185,0,car,17,75
46_0903,0,car,17,75
7_2959,0,car,17,75
2_2014,0,car,17,75
16_4040,0,car,17,75
42_0409,0,car,17,75
42_0163,0,car,17,75
49_1451,0,car,17,75
46_0889,0,car,17,75
13_3519,0,car,17,75
42_0101,0,car,17,75
46_0810,0,car,17,75
42_0410,0,car,17,75
7_2821,0,car,17,75
2_1945,0,car,17,75
46_0812,0,car,17,75
4_2250,0,car,17,75
47_1149,0,car,17,75
10_3093,0,car,17,75
12_3189,0,car,17,75
2_1977,0,car,17,75
50_1755,0,car,17,75
3_2104,0,car,17,75
42_0212,0,car,17,75
13_3454,0,car,17,75
4_2416,0,car,17,75
49_1503,0,car,17,75
2_1865,0,car,17,75
46_0904,0,car,17,75
48_1289,0,car,17,75
2_1891,0,car,17,75
12_3215,0,car,17,75
4_2377,0,car,17,75
47_1159,0,car,17,75
7_2964,0,car,17,75
12_3294,0,car,17,75
10_3183,0,car,17,75
3_2148,0,car,17,75
13_3560,0,car,17,75
49_1581,0,car,17,75
5_2442,0,car,17,75
50_1761,0,car,17,75
12_3306,0,car,17,75
2_1972,0,car,17,75
12_3297,0,car,17,75
4_2380,0,car,17,75
7_2849,0,car,17,75
5_2562,0,car,17,75
10_3053,0,car,17,75
50_1593,0,car,17,75
6_2737,0,car,17,75
6_2764,0,car,17,75
5_2558,0,car,17,75
48_1340,0,car,17,75
47_1078,0,car,17,75
10_2982,0,car,17,75
2_1868,0,car,17,75
42_0487,0,car,17,75
42_0477,0,car,17,75
4_2379,0,car,17,75
2_1816,0,car,17,75
12_3211,0,car,17,75
45_598,0,car,17,75
3_2156,0,car,17,75
6_2641,0,car,17,75
42_0121,0,car,17,75
50_1680,0,car,17,75
12_3329,0,car,17,75
50_1679,0,car,17,75
6_2638,0,car,17,75
12_3334,0,car,17,75
48_1282,0,car,17,75
5_2444,0,car,17,75
12_3256,0,car,17,75
6_2768,0,car,17,75
5_2458,0,car,17,75
50_1686,0,car,17,75
12_3309,0,car,17,75
12_3324,0,car,17,75
47_1052,0,car,17,75
5_2453,0,car,17,75
10_3155,0,car,17,75
42_0457,0,car,17,75
42_0207,0,car,17,75
5_2543,0,car,17,75
5_2431,0,car,17,75
7_2799,0,car,17,75
3_2096,0,car,17,75
4_2255,0,car,17,75
46_0931,0,car,17,75
10_2989,0,car,17,75
42_0193,0,car,17,75
12_3228,0,car,17,75
13_3497,0,car,17,75
45_690,0,car,17,75
3_2146,0,car,17,75
12_3262,0,car,17,75
42_0208,0,car,17,75
6_2759,0,car,17,75
16_4067,0,car,17,75
42_0151,0,car,17,75
42_0213,0,car,17,75
7_2829,0,car,17,75
10_3171,0,car,17,75
45_743,0,car,17,75
4_2336,0,car,17,75
4_2396,0,car,17,75
7_2924,0,car,17,75
46_0843,0,car,17,75
49_1524,0,car,17,75
10_3064,0,car,17,75
42_0386,0,car,17,75
7_2911,0,car,17,75
45_707,0,car,17,75
42_0123,0,car,17,75
46_0937,0,car,17,75
7_2892,0,car,17,75
46_0849,0,car,17,75
4_2383,0,car,17,75
46_1007,0,car,17,75
2_1827,0,car,17,75
2_1859,0,car,17,75
12_3195,0,car,17,75
4_2245,0,car,17,75
6_2712,0,car,17,75
42_0196,0,car,17,75
47_1193,0,car,17,75
13_3504,0,car,17,75
50_1603,0,car,17,75
3_2199,0,car,17,75
48_1372,0,car,17,75
50_1617,0,car,17,75
5_2565,0,car,17,75
50_1616,0,car,17,75
3_2151,0,car,17,75
4_2398,0,car,17,75
49_1505,0,car,17,75
50_1782,0,car,17,75
47_1192,0,car,17,75
2_2002,0,car,17,75
42_0368,0,car,17,75
42_0162,0,car,17,75
47_1089,0,car,17,75
48_1245,0,car,17,75
3_2081,0,car,17,75
47_1125,0,car,17,75
14_3644,0,car,17,75
49_1563,0,car,17,75
12_3372,0,car,17,75
42_0388,0,car,17,75
6_2715,0,car,17,75
2_1970,0,car,17,75
42_0211,0,car,17,75
42_0384,0,car,17,75
6_2651,0,car,17,75
42_0439,0,car,17,75
42_0108,0,car,17,75
4_2244,0,car,17,75
12_3332,0,car,17,75
2_1879,0,car,17,75
4_2395,0,car,17,75
12_3376,0,car,17,75
45_694,0,car,17,75
2_2010,0,car,17,75
46_0919,0,car,17,75
6_2782,0,car,17,75
42_0197,0,car,17,75
48_1238,0,car,17,75
5_2424,0,car,17,75
7_2824,0,car,17,75
6_2607,0,car,17,75
4_2361,0,car,17,75
42_0448,0,car,17,75
50_1732,0,car,17,75
42_0496,0,car,17,75
4_2371,0,car,17,75
5_2559,0,car,17,75
10_3069,0,car,17,75
42_0396,0,car,17,75
3_2155,0,car,17,75
46_0986,0,car,17,75
10_3149,0,car,17,75
5_2440,0,car,17,75
5_2489,0,car,17,75
6_2615,0,car,17,75
49_1555,0,car,17,75
50_1750,0,car,17,75
12_3204,0,car,17,75
5_2494,0,car,17,75
45_768,0,car,17,75
3_2100,0,car,17,75
3_2175,0,car,17,75
16_3848,0,car,17,75
3_2040,0,car,17,75
45_674,0,car,17,75
42_0154,0,car,17,75
42_0420,0,car,17,75
3_2133,0,car,17,75
5_2589,0,car,17,75
47_1015,0,car,17,75
42_0517,0,car,17,75
47_1050,0,car,17,75
16_3853,0,car,17,75
42_0164,0,car,17,75
3_2135,0,car,17,75
13_3453,0,car,17,75
42_0567,0,car,17,75
10_3049,0,car,17,75
6_2675,0,car,17,75
3_2153,0,car,17,75
10_3159,0,car,17,75
7_2788,0,car,17,75
3_2202,0,car,17,75
12_3210,0,car,17,75
42_0105,0,car,17,75
16_4075,0,car,17,75
2_2019,0,car,17,75
49_1522,0,car,17,75
2_1892,0,car,17,75
10_3101,0,car,17,75
50_1587,0,car,17,75
5_2552,0,car,17,75
2_1898,0,car,17,75
12_3188,0,car,17,75
4_2252,0,car,17,75
42_0072,0,car,17,75
4_2297,0,car,17,75
16_3872,0,car,17,75
47_1057,0,car,17,75
2_1946,0,car,17,75
42_0187,0,car,17,75
46_0878,0,car,17,75
49_1441,0,car,17,75
5_2547,0,car,17,75
12_3199,0,car,17,75
13_3460,0,car,17,75
48_1260,0,car,17,75
7_2973,0,car,17,75
10_3016,0,car,17,75
5_2445,0,car,17,75
16_4097,0,car,17,75
46_0808,0,car,17,75
5_2521,0,car,17,75
2_1914,0,car,17,75
50_1725,0,car,17,75
5_2492,0,car,17,75
6_2676,0,car,17,75
10_3184,0,car,17,75
46_0833,0,car,17,75
46_0891,0,car,17,75
4_2273,0,car,17,75
46_0990,0,car,17,75
42_0485,0,car,17,75
5_2518,0,car,17,75
2_1923,0,car,17,75
47_1064,0,car,17,75
47_1148,0,car,17,75
13_3502,0,car,17,75
6_2745,0,car,17,75
5_2584,0,car,17,75
48_1312,0,car,17,75
46_0882,0,car,17,75
2_1837,0,car,17,75
6_2674,0,car,17,75
10_3043,0,car,17,75
42_0459,0,car,17,75
3_2182,0,car,17,75
16_3989,0,car,17,75
46_0915,0,car,17,75
5_2420,0,car,17,75
5_2536,0,car,17,75
16_4080,0,car,17,75
13_3480,0,car,17,75
3_2209,0,car,17,75
12_3345,0,car,17,75
3_2178,0,car,17,75
10_3139,0,car,17,75
7_2974,0,car,17,75
16_4102,0,car,17,75
50_1650,0,car,17,75
3_2084,0,car,17,75
2_1999,0,car,17,75
42_0423,0,car,17,75
50_1696,0,car,17,75
5_2495,0,car,17,75
16_3908,0,car,17,75
49_1389,0,car,17,75
4_2356,0,car,17,75
7_2830,0,car,17,75
4_2352,0,car,17,75
46_0840,0,car,17,75
5_2497,0,car,17,75
48_1292,0,car,17,75
6_2662,0,car,17,75
3_2186,0,car,17,75
42_0327,0,car,17,75
48_1290,0,car,17,75
42_0438,0,car,17,75
48_1233,0,car,17,75
6_2636,0,car,17,75
12_3279,0,car,17,75
13_3571,0,car,17,75
13_3473,0,car,17,75
42_0314,0,car,17,75
7_2897,0,car,17,75
2_1822,0,car,17,75
12_3223,0,car,17,75
47_1054,0,car,17,75
4_2241,0,car,17,75
5_2532,0,car,17,75
12_3290,0,car,17,75
47_1065,0,car,17,75
4_2389,0,car,17,75
6_2649,0,car,17,75
48_1329,0,car,17,75
4_2294,0,car,17,75
10_3056,0,car,17,75
6_2643,0,car,17,75
13_3496,0,car,17,75
42_0385,0,car,17,75
3_2218,0,car,17,75
6_2761,0,car,17,75
4_2277,0,car,17,75
7_2970,0,car,17,75
2_1942,0,car,17,75
4_2372,0,car,17,75
45_691,0,car,17,75
5_2522,0,car,17,75
12_3239,0,car,17,75
4_2281,0,car,17,75
47_1085,0,car,17,75
45_631,0,car,17,75
5_2488,0,car,17,75
46_0925,0,car,17,75
12_3321,0,car,17,75
49_1443,0,car,17,75
42_0424,0,car,17,75
6_2614,0,car,17,75
7_2920,0,car,17,75
4_2327,0,car,17,75
12_3218,0,car,17,75
3_2070,0,car,17,75
46_0839,0,car,17,75
46_0980,0,car,17,75
12_3319,0,car,17,75
10_2984,7411,car,17,90
10_2993,2611,car,17,90
10_2998,29099,car,17,90
10_3021,523,car,17,90
10_3039,26558,car,17,90
10_3042,3374,car,17,90
10_3060,21880,car,17,90
10_3075,3827,car,17,90
10_3076,5921,car,17,90
10_3098,3719,car,17,90
10_3126,1483,car,17,90
10_3133,15493,car,17,90
10_3150,957,car,17,90
12_3192,11758,car,17,90
12_3197,140,car,17,90
12_3216,516,car,17,90
12_3217,1026,car,17,90
12_3229,26941,car,17,90
12_3238,485,car,17,90
12_3241,5389,car,17,90
12_3245,623,car,17,90
12_3246,22320,car,17,90
12_3253,830,car,17,90
12_3259,3141,car,17,90
12_3261,25329,car,17,90
12_3262,1384,car,17,90
12_3266,8533,car,17,90
12_3278,16374,car,17,90
12_3282,3165,car,17,90
12_3290,67,car,17,90
12_3302,17626,car,17,90
12_3304,12166,car,17,90
12_3307,35506,car,17,90
12_3309,82,car,17,90
12_3314,3302,car,17,90
12_3332,50,car,17,90
12_3361,5601,car,17,90
12_3369,1784,car,17,90
12_3380,21605,car,17,90
12_3389,2465,car,17,90
12_3397,33320,car,17,90
13_3401,1182,car,17,90
13_3426,15277,car,17,90
13_3428,483,car,17,90
13_3434,1228,car,17,90
13_3436,441,car,17,90
13_3439,1496,car,17,90
13_3449,4165,car,17,90
13_3453,4299,car,17,90
13_3465,885,car,17,90
13_3473,250,car,17,90
13_3480,133,car,17,90
13_3532,6673,car,17,90
13_3536,1258,car,17,90
13_3544,28758,car,17,90
13_3553,824,car,17,90
13_3556,845,car,17,90
13_3562,497,car,17,90
13_3568,1662,car,17,90
13_3580,29014,car,17,90
13_3586,15877,car,17,90
13_3588,26456,car,17,90
14_3632,5249,car,17,90
14_3655,5679,car,17,90
14_3699,30273,car,17,90
14_3710,30177,car,17,90
14_3725,9379,car,17,90
16_3777,8451,car,17,90
16_3866,21939,car,17,90
16_3886,20080,car,17,90
16_3903,4178,car,17,90
16_3909,26442,car,17,90
16_3932,31066,car,17,90
16_3950,10162,car,17,90
16_3977,1600,car,17,90
16_3991,5621,car,17,90
16_4013,29007,car,17,90
16_4014,12158,car,17,90
16_4047,10120,car,17,90
16_4058,4498,car,17,90
16_4103,16828,car,17,90
16_4105,14972,car,17,90
16_4116,37808,car,17,90
2_1791,10,car,17,90
2_1831,1735,car,17,90
2_1834,25787,car,17,90
2_1838,33736,car,17,90
2_1847,7430,car,17,90
2_1861,1240,car,17,90
2_1863,2427,car,17,90
2_1870,20770,car,17,90
2_1879,1,car,17,90
2_1880,8409,car,17,90
2_1894,4015,car,17,90
2_1922,11834,car,17,90
2_1944,21684,car,17,90
2_1986,9688,car,17,90
2_1991,1392,car,17,90
2_1996,3032,car,17,90
2_1999,95,car,17,90
2_2000,890,car,17,90
2_2002,292,car,17,90
2_2003,1632,car,17,90
2_2014,42,car,17,90
2_2019,438,car,17,90
3_2023,9657,car,17,90
3_2024,29720,car,17,90
3_2030,1432,car,17,90
3_2037,12100,car,17,90
3_2040,286,car,17,90
3_2044,12762,car,17,90
3_2045,12781,car,17,90
3_2047,12632,car,17,90
3_2048,20401,car,17,90
3_2067,2295,car,17,90
3_2071,463,car,17,90
3_2073,519,car,17,90
3_2075,20073,car,17,90
3_2084,194,car,17,90
3_2086,739,car,17,90
3_2088,26861,car,17,90
3_2090,18332,car,17,90
3_2094,1826,car,17,90
3_2113,8045,car,17,90
3_2114,870,car,17,90
3_2124,13,car,17,90
3_2130,4478,car,17,90
3_2134,5857,car,17,90
3_2157,7438,car,17,90
3_2158,20319,car,17,90
3_2164,32288,car,17,90
3_2179,20146,car,17,90
3_2182,942,car,17,90
3_2183,3953,car,17,90
3_2200,10188,car,17,90
3_2202,848,car,17,90
3_2210,3506,car,17,90
3_2217,4700,car,17,90
3_2219,120,car,17,90
3_2220,2451,car,17,90
42_0001,5539,car,17,90
42_0034,14408,car,17,90
42_0083,2921,car,17,90
42_0087,279,car,17,90
42_0092,788,car,17,90
42_0096,3243,car,17,90
42_0102,16347,car,17,90
42_0105,20,car,17,90
42_0114,1524,car,17,90
42_0120,412,car,17,90
42_0128,5209,car,17,90
42_0129,1650,car,17,90
42_0145,7933,car,17,90
42_0155,1218,car,17,90
42_0165,8249,car,17,90
42_0168,21778,car,17,90
42_0172,1115,car,17,90
42_0175,3651,car,17,90
42_0182,2241,car,17,90
42_0191,9931,car,17,90
42_0210,9189,car,17,90
42_0224,1092,car,17,90
42_0225,2346,car,17,90
42_0226,9594,car,17,90
42_0232,558,car,17,90
42_0272,3558,car,17,90
42_0277,35780,car,17,90
42_0278,28088,car,17,90
42_0279,1109,car,17,90
42_0308,2879,car,17,90
42_0334,2651,car,17,90
42_0338,34117,car,17,90
42_0361,152,car,17,90
42_0365,19889,car,17,90
42_0383,1190,car,17,90
42_0386,181,car,17,90
42_0389,2153,car,17,90
42_0390,6982,car,17,90
42_0391,2154,car,17,90
42_0399,10939,car,17,90
42_0407,1481,car,17,90
42_0418,3955,car,17,90
42_0424,64,car,17,90
42_0432,2187,car,17,90
42_0434,3455,car,17,90
42_0471,9921,car,17,90
42_0477,237,car,17,90
42_0478,4408,car,17,90
42_0490,5026,car,17,90
42_0498,5762,car,17,90
42_0510,1025,car,17,90
42_0512,879,car,17,90
42_0522,2977,car,17,90
42_0538,34505,car,17,90
42_0540,5317,car,17,90
42_0550,8691,car,17,90
42_0555,36173,car,17,90
42_0558,477,car,17,90
42_0578,13003,car,17,90
42_0581,22834,car,17,90
42_0582,17646,car,17,90
42_0589,2777,car,17,90
45_599,1162,car,17,90
45_600,1767,car,17,90
45_619,636,car,17,90
45_645,20535,car,17,90
45_655,130,car,17,90
45_665,6380,car,17,90
45_679,30850,car,17,90
45_686,7373,car,17,90
45_687,35506,car,17,90
45_696,8793,car,17,90
45_742,29955,car,17,90
46_0788,7974,car,17,90
46_0812,111,car,17,90
46_0820,529,car,17,90
46_0833,202,car,17,90
46_0859,20903,car,17,90
46_0866,11619,car,17,90
46_0873,239,car,17,90
46_0886,404,car,17,90
46_0893,22693,car,17,90
46_0894,2448,car,17,90
46_0901,7934,car,17,90
46_0921,3465,car,17,90
46_0926,28508,car,17,90
46_0928,5892,car,17,90
46_0932,11888,car,17,90
46_0935,3043,car,17,90
46_0945,2233,car,17,90
46_0947,26,car,17,90
46_0958,18796,car,17,90
46_0974,1632,car,17,90
46_0975,697,car,17,90
46_0983,14698,car,17,90
46_0986,114,car,17,90
47_1014,6967,car,17,90
47_1025,2337,car,17,90
47_1037,1470,car,17,90
47_1040,2745,car,17,90
47_1046,1083,car,17,90
47_1051,7041,car,17,90
47_1054,493,car,17,90
47_1062,5650,car,17,90
47_1077,6377,car,17,90
47_1090,10614,car,17,90
47_1091,9465,car,17,90
47_1104,1004,car,17,90
47_1121,769,car,17,90
47_1127,219,car,17,90
47_1137,703,car,17,90
47_1141,17771,car,17,90
47_1148,114,car,17,90
47_1181,217,car,17,90
47_1193,240,car,17,90
48_1233,550,car,17,90
48_1240,3659,car,17,90
48_1244,7137,car,17,90
48_1245,85,car,17,90
48_1260,147,car,17,90
48_1267,121,car,17,90
48_1298,5260,car,17,90
48_1299,15195,car,17,90
48_1302,28471,car,17,90
48_1304,28253,car,17,90
48_1338,1558,car,17,90
48_1366,27295,car,17,90
48_1367,13461,car,17,90
48_1373,636,car,17,90
48_1374,2070,car,17,90
49_1390,27912,car,17,90
49_1393,43,car,17,90
49_1400,9850,car,17,90
49_1406,559,car,17,90
49_1408,1253,car,17,90
49_1411,2538,car,17,90
49_1421,35292,car,17,90
49_1434,20021,car,17,90
49_1437,29482,car,17,90
49_1438,5384,car,17,90
49_1444,12714,car,17,90
49_1459,13624,car,17,90
49_1476,378,car,17,90
49_1479,1629,car,17,90
49_1485,7986,car,17,90
